id,league_id,team_id,season_month,season_year,played,wins,draws,losses,goals_for,goals_against,points,updated_at,country,last_5_games,sequence,win_rate,qualified_for_mundial
65644453-f0fe-4cf9-bce8-d0cfb2e09828,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,3c43da40-8301-4ae8-aa3c-86c69b5ec35f,5,2026,26,6,6,14,32,41,24,2026-05-16 01:13:43.588814+00,Brasil,VDDVD,2L,60.00,f
ded04c4b-e393-4db7-b768-f7cafd03deac,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,445dae24-c049-44da-9751-717944e7dc9e,5,2026,26,5,4,17,25,45,19,2026-05-16 01:13:43.588814+00,Brasil,VDDDD,1W,53.33,f
af05f1b9-8035-4439-bffd-169d1314e843,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,a27cdd07-de20-445a-a22c-527ef9f7e918,5,2026,26,7,4,15,31,47,25,2026-05-16 01:13:43.588814+00,Brasil,DDDDD,1L,40.00,f
b4e16c21-6703-4c0e-8e7a-030439d607e0,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,86565065-9546-46dd-81a0-0a34cc2520b1,5,2026,26,3,8,15,25,43,17,2026-05-16 01:13:43.588814+00,Brasil,DEEEE,4W,40.00,f
184e600a-04d0-4a99-99ae-fea6595bd510,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,0804026a-c72a-42de-98d7-a67f362f6af3,5,2026,29,4,6,19,23,56,18,2026-05-16 01:13:43.588814+00,Brasil,VDVED,1W,26.67,f
482f4abf-2060-456b-819c-a60287dee60e,b01ef2e0-298f-4313-a093-680715e25fec,e2669839-a2b3-4702-848b-796902c73397,5,2026,27,6,11,10,28,34,29,2026-05-16 01:13:41.090816+00,Brasil,DVVED,1W,33.33,f
d9d8e2cd-755e-47db-bd48-de2eecaa8475,b01ef2e0-298f-4313-a093-680715e25fec,4293c2d5-e6b3-4f35-92f9-3a8064a57946,5,2026,27,11,3,13,30,29,36,2026-05-16 01:13:41.090816+00,Brasil,VEDDV,1W,53.33,f
0f582481-342e-4dfe-9249-d9398b0115fb,b01ef2e0-298f-4313-a093-680715e25fec,da8a40a7-1583-4970-ac79-a5cdbaf84e67,5,2026,28,9,7,12,34,39,34,2026-05-16 01:13:41.090816+00,Brasil,VDDDV,2D,13.33,f
425a57d3-899a-4892-9b22-693a38fee75a,b01ef2e0-298f-4313-a093-680715e25fec,e5754f41-5d11-44f4-a4a6-d3d96898bc54,5,2026,27,10,8,9,30,35,38,2026-05-16 01:13:41.090816+00,Brasil,EVVDV,1D,40.00,f
4ed1f1e0-5763-41d3-bbf0-c6cee9fb72f4,b01ef2e0-298f-4313-a093-680715e25fec,ba41ea78-76ea-4cb4-9636-cf16997a183b,5,2026,29,13,11,5,44,34,50,2026-05-16 01:13:41.090816+00,Brasil,VEVVD,2L,6.67,f
b204ca33-c416-4aa3-a651-aca4b84047f3,b01ef2e0-298f-4313-a093-680715e25fec,f7d8ab83-ef25-424c-a7b3-e399bcc8cc70,5,2026,26,11,7,8,38,36,40,2026-05-16 01:13:41.090816+00,Brasil,EDDVV,1L,33.33,f
4c6cdd4b-07bc-43b9-a52c-98d29f74fbc1,b01ef2e0-298f-4313-a093-680715e25fec,ad3b9b9d-c270-469c-aa81-6f099e8248f4,5,2026,27,11,7,9,32,27,40,2026-05-16 01:13:41.090816+00,Brasil,DEEVV,1L,26.67,f
b68d65f7-6739-417c-a564-a0274b36f35e,b01ef2e0-298f-4313-a093-680715e25fec,037c9019-1a44-4d96-a94b-64fb41b058bf,5,2026,27,9,11,7,37,30,38,2026-05-16 01:13:41.090816+00,Brasil,VVEVV,1L,13.33,f
11c36e48-0e90-4831-9bcc-1245573ad101,b01ef2e0-298f-4313-a093-680715e25fec,6a1577e7-ebc0-4e46-ba91-c12df3624c05,5,2026,26,11,10,5,38,28,43,2026-05-16 01:13:41.090816+00,Brasil,DDVED,2W,26.67,f
d9a895a4-9695-4e11-8242-cae6a7f86897,b01ef2e0-298f-4313-a093-680715e25fec,2c35282b-ec1a-4b45-926c-72547d8c89aa,5,2026,26,11,7,8,37,33,40,2026-05-16 01:13:41.090816+00,Brasil,EVEED,1L,26.67,f
bbd026c6-11da-4b43-95cd-d0e01644dada,b01ef2e0-298f-4313-a093-680715e25fec,92e81598-c474-4b93-9209-91af93ad1510,5,2026,26,6,8,12,30,40,26,2026-05-16 01:13:41.090816+00,Brasil,DVDVV,1L,33.33,f
907d9261-07ed-4c48-b873-9e9ec72b7fea,b01ef2e0-298f-4313-a093-680715e25fec,52b34eb7-6757-49c1-94c4-219a75ad3e7e,5,2026,28,10,7,11,36,35,37,2026-05-16 01:13:41.090816+00,Brasil,VDEDD,5L,40.00,f
611da6ce-2a80-47e0-bf73-185e4aa82d26,b01ef2e0-298f-4313-a093-680715e25fec,9c927bd6-5f9e-44b4-9f71-e267789ef874,5,2026,26,5,10,11,32,38,25,2026-05-16 01:13:41.090816+00,Brasil,DDEVE,1L,26.67,f
74243774-e1d1-4883-9de8-e2f4bc404e1b,b01ef2e0-298f-4313-a093-680715e25fec,8e8e5739-6252-4672-924a-914065368c68,5,2026,28,14,3,11,42,36,45,2026-05-16 01:13:41.090816+00,Brasil,VDDVV,3L,26.67,f
9a6ea7e1-504a-4898-a4b6-d8e1266cb37a,b01ef2e0-298f-4313-a093-680715e25fec,fc9f3bf1-254d-4f58-bdef-7c62f1a4c0d5,5,2026,28,10,11,7,32,31,41,2026-05-16 01:13:41.090816+00,Brasil,EVEVE,1D,40.00,f
46532562-ced4-42ca-af3a-8104e61a2524,b01ef2e0-298f-4313-a093-680715e25fec,5a8a7f63-ebf9-432b-8f9b-0ea9eb5eef05,5,2026,28,5,9,14,30,45,24,2026-05-16 01:13:41.090816+00,Brasil,VEDVD,1D,40.00,f
50526e1f-c942-4381-987b-7dcc864a1d33,08284dd1-9064-4950-8f33-6c91cb68d532,e761d85a-8f1a-4c4c-9500-9d35d2c8a279,5,2026,1,0,0,1,0,1,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
7515ff73-73fe-4eca-98d3-c5bd82ee6b11,08284dd1-9064-4950-8f33-6c91cb68d532,dda264cf-bf01-4653-be13-f1d5c3adeb7d,5,2026,1,0,1,0,0,0,1,2026-05-27 15:34:26.134187+00,Espanha,E,-,0.00,f
106194b5-8dff-4301-b0a0-f60a823022af,08284dd1-9064-4950-8f33-6c91cb68d532,af26f269-114f-44eb-9bb3-7c8f52f28fab,5,2026,1,0,1,0,0,0,1,2026-05-27 15:34:26.134187+00,Espanha,E,-,0.00,f
45e8046e-54d7-4a10-a5eb-0daddcb4ef08,08284dd1-9064-4950-8f33-6c91cb68d532,1106807b-0171-4219-b2f6-2be2dd8ac13e,5,2026,1,1,0,0,1,0,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
9621ccb9-80bd-4e63-9d5d-f4a8c06d2e0f,08284dd1-9064-4950-8f33-6c91cb68d532,4243975b-db67-49fb-99bf-9e853395e0ed,5,2026,1,0,0,1,0,1,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
462ec227-4139-423b-9185-7f0785b69684,08284dd1-9064-4950-8f33-6c91cb68d532,94095ddd-931a-4b34-b32f-5e3557141e03,5,2026,1,0,0,1,1,2,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
71f3c95e-deef-440c-aef5-9c8745e24746,08284dd1-9064-4950-8f33-6c91cb68d532,ae78e0fc-5fd1-4303-90ea-177811c77cae,5,2026,1,0,0,1,0,1,0,2026-05-27 15:34:26.134187+00,Espanha,D,-,0.00,f
104e84c1-4820-4535-95e5-f80bb0ef8009,08284dd1-9064-4950-8f33-6c91cb68d532,9a365f66-a87b-4797-aafd-025c4b8201ca,5,2026,1,0,1,0,1,1,1,2026-05-27 15:34:26.134187+00,Espanha,E,-,0.00,f
ce39f646-fd1a-4a9a-92a0-5ff96df345be,08284dd1-9064-4950-8f33-6c91cb68d532,6bb25ae9-4acb-4f5d-98ac-350184844e26,5,2026,1,0,1,0,2,2,1,2026-05-27 15:34:26.134187+00,Espanha,E,-,0.00,f
7e085f34-ee22-407b-92ba-7a229c43a6f8,08284dd1-9064-4950-8f33-6c91cb68d532,2ec76b32-6fc1-450d-8e5b-e84a3bd29a87,5,2026,0,0,0,0,0,0,0,2026-05-27 15:34:26.134187+00,Espanha,-----,-,0.00,f
b99a3d1d-827d-46d7-9801-fb85854f6fc8,08284dd1-9064-4950-8f33-6c91cb68d532,b64abfdb-8dc0-4105-90be-c159d1092e52,5,2026,1,0,1,0,2,2,1,2026-05-27 15:34:26.134187+00,Espanha,E,-,0.00,f
1436744f-5e1d-4c85-97b2-71bb89b4c12f,08284dd1-9064-4950-8f33-6c91cb68d532,f278ad80-381c-4af1-a180-5f4a4dd18c1c,5,2026,1,0,1,0,1,1,1,2026-05-27 15:34:26.134187+00,Espanha,E,-,0.00,f
edd721c9-0b48-4c6c-a5ea-4ff4b8e03c1b,08284dd1-9064-4950-8f33-6c91cb68d532,e7a914a6-df67-4ed2-91cf-e271e0f52794,5,2026,1,1,0,0,1,0,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
f1c96451-c3c8-4210-8e6d-a53002237b06,08284dd1-9064-4950-8f33-6c91cb68d532,bd00d2ff-251a-4f2c-a617-0c66e18a85ed,5,2026,1,1,0,0,2,1,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
86540045-f2fd-4e98-ac6a-6f83073f435f,08284dd1-9064-4950-8f33-6c91cb68d532,e58f1240-81b9-4d01-b994-3a7abc2ad494,5,2026,1,1,0,0,1,0,3,2026-05-27 15:34:26.134187+00,Espanha,V,-,0.00,f
56367dc0-1346-4a46-9502-a0826527c161,08284dd1-9064-4950-8f33-6c91cb68d532,e74613c8-ac09-4913-b02e-e2e825fcaa7c,5,2026,4,0,4,0,4,4,4,2026-05-27 15:34:26.134187+00,Espanha,E,-,0.00,f
adac649d-cb2f-4576-a093-35283e6217bb,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,ce699a0d-2455-40a6-b2d7-8cabe87825db,5,2026,25,15,4,6,36,21,49,2026-05-16 01:13:43.588814+00,Brasil,VDVVV,1D,13.33,f
45a6a263-667a-43a5-9c5e-6547087d77b1,7c63df6b-bd80-4245-9129-e90193879589,d46ea0ce-e6fd-4b41-9e33-95368f4cb87d,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,2D,40.00,f
819236d6-f14f-4c92-a159-07756650bf7b,7c63df6b-bd80-4245-9129-e90193879589,e4594768-b0fc-4b84-b6e3-446e5ecee701,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,1W,40.00,f
793cf1fa-8157-4603-b1f1-a879cdce99d2,7c63df6b-bd80-4245-9129-e90193879589,c4adeac4-2dd2-4675-8c34-a49f544520a1,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,2D,20.00,f
eb1da46c-c06f-4369-9fd4-01c06bf01ea0,7c63df6b-bd80-4245-9129-e90193879589,a6d037de-3210-49ae-88a4-a7bf32621543,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,1L,20.00,f
93bf9417-bbca-47a7-89a9-ede4665064c7,7c63df6b-bd80-4245-9129-e90193879589,46f74550-4af8-47d8-afa7-f5591c4d29e7,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,3D,20.00,f
bb1c2e70-51cb-4b0f-97a8-78b403815839,7c63df6b-bd80-4245-9129-e90193879589,97410e6e-8c21-41c9-87b1-1033e8854843,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:48.488533+00,Brasil,E,1W,33.33,f
6ab332dd-41ed-445f-a000-cd71b7377cdd,7c63df6b-bd80-4245-9129-e90193879589,d669436d-4e3e-4400-ad48-bf6b7b45e665,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:48.488533+00,Brasil,V,2W,46.67,f
7a9a4de5-07a9-48c7-b8e1-b20045bef59c,7c63df6b-bd80-4245-9129-e90193879589,53f77ad5-9eda-48e0-83b7-afa42c63ec39,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:48.488533+00,Brasil,V,2D,40.00,f
940f40c7-103d-4acc-9fd4-ddc249ed2664,7c63df6b-bd80-4245-9129-e90193879589,322df9cf-3575-4d0d-b1d7-632b245df05b,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:48.488533+00,Brasil,V,1W,33.33,f
09104999-9c00-4c49-91cb-9bc8049f929d,7c63df6b-bd80-4245-9129-e90193879589,da472c08-493e-4228-bb7d-82d2893e845d,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,13.33,f
2c8d2c5d-de66-4505-9774-76ead1dbb9ca,7c63df6b-bd80-4245-9129-e90193879589,82076cd7-8a27-4574-a021-78452d0cfa55,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,1D,40.00,f
ece201a8-e15a-4687-b405-9c0dfed26783,7c63df6b-bd80-4245-9129-e90193879589,0d027e3a-5dab-4387-9784-065ae02b1893,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,1W,26.67,f
d9395c57-7d5a-4e8f-bca7-8b62acad05d7,7c63df6b-bd80-4245-9129-e90193879589,08a607a7-47b5-4eb5-bbd6-b465518553d8,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,1W,33.33,f
2a68cb64-1378-4818-a5bb-9105d77d42b6,7c63df6b-bd80-4245-9129-e90193879589,4241908a-6b7d-48ba-8e91-5c8c43cbf09f,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:48.488533+00,Brasil,D,2W,60.00,f
cadff2ef-a02c-40c6-bf3d-735305047787,7c63df6b-bd80-4245-9129-e90193879589,66085f35-4941-490b-b6d6-93964282e801,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,2L,33.33,f
437ded6f-fd71-4a13-8b61-3822ee1c0030,7c63df6b-bd80-4245-9129-e90193879589,05d191a1-3645-4adc-abe9-ece1e84a85a2,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,2W,40.00,f
c616fdf5-8d54-47c8-8e20-784e0faa164d,7c63df6b-bd80-4245-9129-e90193879589,03773554-90ef-4ec3-800f-0ae1b53e895a,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,1D,46.67,f
949be41c-afb4-49ce-a96a-6ffea783510d,7c63df6b-bd80-4245-9129-e90193879589,5cc11615-d331-4a8a-af03-25c3c20a67da,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:48.488533+00,Brasil,E,1D,33.33,f
1d1ef454-a77a-4a9d-9196-fc94baab9498,7c63df6b-bd80-4245-9129-e90193879589,c9270b93-1e69-4c83-9a22-ca5a18b7927b,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,1D,33.33,f
c1a8d1df-ee22-4944-b9e6-68d5c7e4b88d,7c63df6b-bd80-4245-9129-e90193879589,6b9cb11f-849c-4e00-acc8-d3ced292c556,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,2W,40.00,f
7d384ef7-80fb-4d1b-9899-ed9bc2be8ebb,7c63df6b-bd80-4245-9129-e90193879589,13af54a7-1a38-4f61-a956-7eb3d010d4c6,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,40.00,f
dab08d89-a536-4324-9a9d-47ff7a0e4cde,7c63df6b-bd80-4245-9129-e90193879589,12b3ce24-42ea-4a48-a8dd-3ce81e58acad,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,1W,40.00,f
f2206573-6397-4f64-bdca-b7db15ab7fb7,7c63df6b-bd80-4245-9129-e90193879589,1b5de26a-7c84-4ea2-9873-42dfbd3be081,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:48.488533+00,Brasil,V,1L,26.67,f
5415b299-f2b6-4321-ae8c-a8356c6cc237,7c63df6b-bd80-4245-9129-e90193879589,1ac65a02-b857-449b-a775-404df7575eac,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,2W,53.33,f
ea7e31cc-e26c-478f-849a-c1ad4941402a,7c63df6b-bd80-4245-9129-e90193879589,4f9816af-154c-4de0-a6ed-9acda2c1b6f8,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,6.67,f
64d6437a-7449-4edc-955b-9cf0a99fd93e,7c63df6b-bd80-4245-9129-e90193879589,20cdff2c-ed52-4be3-b679-c349945ece20,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,2L,46.67,f
81f88cb5-130d-41ff-91ea-fc125d94afb5,7c63df6b-bd80-4245-9129-e90193879589,8f4edbf0-02d8-422f-a419-9fd64e361fd1,5,2026,0,0,0,0,0,0,0,2026-05-16 01:13:48.488533+00,Brasil,-----,1W,33.33,f
0faeb46e-a225-4871-92e6-090182e43e24,7c63df6b-bd80-4245-9129-e90193879589,2da6d18e-99c7-4d47-ac43-0a7c3abc04d6,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:48.488533+00,Brasil,V,1L,40.00,f
86b30c5b-e4d2-4453-a86d-f26db18dac7f,7c63df6b-bd80-4245-9129-e90193879589,1ce2b503-5a78-4499-af23-b37cfe95d0a0,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:48.488533+00,Brasil,E,1W,33.33,f
5ed97014-61a6-4dd8-a706-d886e89653be,7c63df6b-bd80-4245-9129-e90193879589,187c1472-e025-4bc5-a0ce-7d2ca54fc701,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,1L,20.00,f
cbda0d96-d441-429d-ba04-b288d5453b4c,7c63df6b-bd80-4245-9129-e90193879589,b16b0125-872f-4c54-837b-7c77683374bd,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,1W,20.00,f
19cac8df-2b37-4e49-a7ba-9dc42a903439,7c63df6b-bd80-4245-9129-e90193879589,231af63e-b857-4f31-9220-342cc26813db,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,20.00,f
0d2238c9-fc2a-4aba-a564-5e626bd3f6c9,7c63df6b-bd80-4245-9129-e90193879589,67385d6d-c0bb-4055-b05c-1cd726f8dbd7,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,40.00,f
3b9d896d-c2b3-4c5e-9f1e-95ee76053599,7c63df6b-bd80-4245-9129-e90193879589,77cdcd62-e0b2-4893-8b7d-039bbae4b43a,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,1D,60.00,f
89df1329-0634-4812-b79c-5a3afa01c13d,7c63df6b-bd80-4245-9129-e90193879589,117430da-c769-4281-9c9c-d57da7b8771e,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,40.00,f
ad7faa86-c1dc-4e32-8102-aeeb1938dbb1,7c63df6b-bd80-4245-9129-e90193879589,2fea1b65-b34d-462d-b18f-e60d111588ee,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:48.488533+00,Brasil,E,3W,60.00,f
f9287204-4145-4985-825d-2abac8ad9572,7c63df6b-bd80-4245-9129-e90193879589,898963a8-b883-4ef6-8536-7ae19e3d66cf,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,3L,26.67,f
dd691d3d-5f13-4344-bb4c-10957870897c,7c63df6b-bd80-4245-9129-e90193879589,afd314dd-d074-4c2d-9773-283989423b95,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,1L,20.00,f
5d3a7326-ba7a-4bf8-9014-09ad83a39637,7c63df6b-bd80-4245-9129-e90193879589,c5a7362d-a751-429c-aa9d-fb5c64af2616,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:48.488533+00,Brasil,D,1L,46.67,f
502ca237-f480-4dd6-8d00-ff0e662f1512,7c63df6b-bd80-4245-9129-e90193879589,5da81541-7727-4c61-826b-5ba243aceb09,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,1L,53.33,f
e0c76301-5bbb-4db2-9f87-9477a80244d1,7c63df6b-bd80-4245-9129-e90193879589,fb36b6e2-d8e4-4014-892e-456b55cbf9ac,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:48.488533+00,Brasil,D,1W,53.33,f
b870f9fa-2da5-4941-97e6-bcac030103ec,7c63df6b-bd80-4245-9129-e90193879589,c639e152-dfc5-4c66-ae5f-7ef1ae859897,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,1W,53.33,f
565b56a2-835d-4c33-9187-93fcb592f580,7c63df6b-bd80-4245-9129-e90193879589,cf8bf64a-42a1-4068-a8cf-dcd610dfdf1d,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,1W,33.33,f
c59220ba-8c03-4bee-8351-39ab10809418,7c63df6b-bd80-4245-9129-e90193879589,de9a6d16-f211-45e8-af5c-90c41e7738c1,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:48.488533+00,Brasil,E,1W,40.00,f
adf84f9a-e307-4cd9-bc6c-11b1ab7e8943,7c63df6b-bd80-4245-9129-e90193879589,34194360-b255-4f01-afdb-77a3c6ef7231,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,2D,46.67,f
e315bd3d-b0c8-4052-96d5-529ed675b17c,7c63df6b-bd80-4245-9129-e90193879589,8bc7adab-93aa-4bb2-8a98-6dd497c38e9b,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,3W,40.00,f
926c4f14-608b-452c-bf4b-1445ef3554a4,7c63df6b-bd80-4245-9129-e90193879589,bca45152-c2af-436e-8dfc-27ee8dcc0b00,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,1W,40.00,f
193db686-603e-4bee-9c94-a4ee1dd3e6a2,7c63df6b-bd80-4245-9129-e90193879589,e834f79c-00fd-4b2c-b25f-a4f505ca29ac,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:48.488533+00,Brasil,E,2W,66.67,f
f393759e-863c-452e-b391-30b706bd5876,7c63df6b-bd80-4245-9129-e90193879589,7896ca0b-8307-4f1a-ad8b-5c9d3f2a104d,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,2L,33.33,f
9c758153-d4e0-4baf-b130-aed43fdc0e63,7c63df6b-bd80-4245-9129-e90193879589,98667dfb-c42b-414f-8a55-cb7c8e7d0f30,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,1L,26.67,f
fa7490ac-0a28-4c54-8fe6-b65d05ffbd43,7c63df6b-bd80-4245-9129-e90193879589,11788682-8db7-4bdd-9395-942a88d17fc0,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,2L,20.00,f
3fcf7800-382d-4d42-8958-a62dc05c9eb0,7c63df6b-bd80-4245-9129-e90193879589,3056ce7b-b0e7-4922-9cfa-9a13e12d2955,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,2L,33.33,f
c0d70545-ecfa-4a47-b391-589b5c33c437,7c63df6b-bd80-4245-9129-e90193879589,af7611d8-9499-4f78-ba88-3202e583b6e3,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,2L,20.00,f
97aaca1c-b7af-4442-867f-07476fc82766,7c63df6b-bd80-4245-9129-e90193879589,7a9d5628-cff1-4df6-9ab9-bd12a753ceee,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,2L,13.33,f
b0e9d699-525e-4ee4-a2b8-b7d1a7624210,7c63df6b-bd80-4245-9129-e90193879589,ce9501d5-164e-43f9-ac81-d153066ba202,5,2026,1,0,1,0,2,2,1,2026-05-16 01:13:48.488533+00,Brasil,E,5W,66.67,f
58e115ae-2076-4cc8-85af-625d3019be79,7c63df6b-bd80-4245-9129-e90193879589,56300bfe-5516-46c4-b07d-03cf0155815a,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,2D,53.33,f
7a977d38-85f2-4191-baab-823ef5a4c99c,7c63df6b-bd80-4245-9129-e90193879589,500544f5-d059-4b40-b514-e686ff9db450,5,2026,1,0,0,1,0,1,0,2026-05-16 01:13:48.488533+00,Brasil,D,1L,40.00,f
5b8954bb-4248-4098-b5ca-d9105ce550b4,7c63df6b-bd80-4245-9129-e90193879589,bb02e1b5-f790-424a-85d8-fea3ed0c4eed,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,20.00,f
0fcd8c7c-bf8d-4b4f-8ed7-b50c7318ed3a,7c63df6b-bd80-4245-9129-e90193879589,34bdfb3c-75b1-4083-8b5c-dba8060f2314,5,2026,1,0,0,1,0,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,1L,40.00,f
403a5254-a12f-4c96-a5e3-bcf8a88d5654,7c63df6b-bd80-4245-9129-e90193879589,6b096af6-d9e5-4fa0-a1cb-f57a8d6a447a,5,2026,1,1,0,0,1,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,1W,53.33,f
a66ad9fe-9c6c-4d20-b45c-52e989aa8a0d,7c63df6b-bd80-4245-9129-e90193879589,bd8a0e5f-c20d-4322-ae8e-53bafca3e472,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:48.488533+00,Brasil,E,3L,20.00,f
d4fc55f7-50df-42af-a236-928325366a03,7c63df6b-bd80-4245-9129-e90193879589,d81828f2-dfae-4b41-b9c1-2ee2960aefdf,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,2L,26.67,f
9cef3a42-6a74-4a3a-923a-df4909d65470,7c63df6b-bd80-4245-9129-e90193879589,ba9f00d7-4f8c-4fb1-8cbc-a4ad4b674625,5,2026,1,0,1,0,0,0,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,46.67,f
44de6972-baf9-4d78-b701-3d9357ff5207,7c63df6b-bd80-4245-9129-e90193879589,a85755ca-cb31-4e0f-9be3-13931626e1f9,5,2026,1,1,0,0,2,0,3,2026-05-16 01:13:48.488533+00,Brasil,V,4D,26.67,f
c0375600-0bc6-4a9e-b6d1-746b90d8960c,7c63df6b-bd80-4245-9129-e90193879589,ddc2dd51-32bf-4537-8707-6576f59c6f67,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,46.67,f
2f174f48-ef9d-4510-82ac-52284a427d4e,7c63df6b-bd80-4245-9129-e90193879589,5138da3c-5841-4f81-8c2d-2637b0541c11,5,2026,1,1,0,0,2,1,3,2026-05-16 01:13:48.488533+00,Brasil,V,2L,40.00,f
5ea82579-e8b1-43ee-aa8b-e9f5e18921a3,7c63df6b-bd80-4245-9129-e90193879589,67537807-7a46-4e4b-98c4-2225e38a19de,5,2026,1,0,0,1,1,2,0,2026-05-16 01:13:48.488533+00,Brasil,D,1D,46.67,f
da370a98-70dd-4c40-a95e-e528affb7de3,7c63df6b-bd80-4245-9129-e90193879589,fc6e8729-ec2d-4d7e-9a91-b19281d9d083,5,2026,1,0,1,0,1,1,1,2026-05-16 01:13:48.488533+00,Brasil,E,1L,60.00,f
